stairs	N	stair	None	None	None	O
to	O	to	None	None	None	O
your	Q	your	None	None	None	O
slumber	N	slumber	None	None	None	I-opinionTarget
celebration	N	celebration	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

This	D	this	None	None	None	B-opinionTarget
is	V	be	None	None	None	O
a	D	a	None	None	None	I-negativeExpression
boutique	N	boutique	None	facilities	negative	I-negativeExpression
hotel	N	hotel	None	None	None	B-negativeExpression
with	P	with	None	None	None	B-negativeExpression
just	A	just	None	None	negative	I-negativeExpression
eight	O	eight	None	None	None	I-negativeExpression
rooms	N	room	None	room	None	I-negativeExpression
but	C	but	None	None	contrastMarker	O
you	Q	you	None	None	None	O
will	V	will	None	None	None	O
likely	A	likely	None	None	None	O
get	V	get	None	None	None	O
individual	G	individual	None	None	positive	I-positiveExpression
attention	N	attention	None	None	positive	I-positiveExpression
(thank	V	thank	None	None	positive	B-positiveExpression
you	Q	you	None	None	positive	I-positiveExpression
Willem	R	Willem	person	None	None	B-opinionTarget
!	O	!	None	None	intensifier	O

)	O	)	None	None	None	O
upon	P	upon	None	None	None	O
arrival	N	arrival	None	staff	None	O
.	O	.	None	None	None	O

Breakfast	N	breakfast	None	breakfast	None	B-opinionTarget
is	V	be	None	None	None	O
included	V	include	None	None	positive	B-positiveExpression
in	P	in	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
price	N	price	None	value_for_money	None	I-positiveExpression
and	C	and	None	None	None	O
is	V	be	None	None	None	O
served	V	serve	None	staff	None	I-positiveExpression
in	P	in	None	None	None	I-positiveExpression
a	D	a	None	None	None	I-positiveExpression
small	G	small	None	None	None	I-positiveExpression
fridge	N	fridge	None	facilities	None	I-positiveExpression
inside	P	inside	None	None	None	I-positiveExpression
your	Q	your	None	None	None	I-positiveExpression
room	N	room	None	room	None	I-positiveExpression
with	P	with	None	None	None	I-positiveExpression
assorted	G	assorted	None	None	None	B-positiveExpression
meats	N	meat	None	restaurant	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
cheese	N	cheese	None	breakfast	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
liverwurst	N	liverwurst	None	None	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
cereal	N	cereal	None	breakfast	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
fresh	G	fresh	None	cleanliness	positive	I-positiveExpression
bread	N	bread	None	breakfast	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
canned	G	canned	None	None	None	I-positiveExpression
orange	G	orange	None	None	None	I-positiveExpression
juice	N	juice	None	breakfast	None	I-positiveExpression
and	C	and	None	None	None	I-positiveExpression
spreads	N	spread	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

Fresh	G	fresh	None	cleanliness	positive	B-positiveExpression
baked	V	bake	None	None	positive	I-positiveExpression
bread	N	bread	None	breakfast	None	B-opinionTarget
is	V	be	None	None	None	O
left	V	leave	None	None	None	O
in	P	in	None	None	None	O
the	D	the	None	None	None	O
morning	N	morning	None	None	None	O
on	P	on	None	None	None	O
a	D	a	None	None	None	O
shelf	N	shelf	None	None	None	O
outside	P	outside	None	None	None	O
your	Q	your	None	None	None	O
room	N	room	None	room	None	O
for	P	for	None	None	None	O
you	Q	you	None	None	None	O
to	O	to	None	None	None	O
enjoy	V	enjoy	None	None	positive	O
at	P	at	None	None	None	O
your	Q	your	None	None	None	O
leisure	N	leisure	None	None	None	O
.	O	.	None	None	None	O

Inside	P	inside	None	None	None	O
the	D	the	None	None	None	I-opinionTarget
room	N	room	None	room	None	I-opinionTarget
is	V	be	None	None	None	O
a	D	a	None	None	None	O
help	N	help	None	staff	None	I-positiveExpression
yourself	Q	yourself	None	None	None	I-positiveExpression
teapot	N	teapot	None	None	None	I-positiveExpression
along	P	along	None	None	None	O
with	P	with	None	None	None	O
a	D	a	None	None	None	I-positiveExpression
Keurig	O	Keurig	None	None	None	I-positiveExpression
style	N	style	None	None	None	I-positiveExpression
coffee	N	coffee	None	breakfast	None	I-positiveExpression
machine	N	machine	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

The	D	the	None	None	None	B-opinionTarget
bathroom	N	bathroom	None	bathroom	None	I-opinionTarget
is	V	be	None	None	None	O
simple	G	simple	None	None	positive	B-positiveExpression
and	C	and	None	None	None	O
spacious	G	spacious	None	room	positive	B-positiveExpression
.	O	.	None	None	None	O

The	D	the	None	None	None	O
shower	N	shower	None	bathroom	None	O
is	V	be	None	None	None	O
separated	V	separate	None	None	None	O
from	P	from	None	None	None	O
the	D	the	None	None	None	O
toilet	N	toilet	None	bathroom	None	O
with	P	with	None	None	None	O
a	D	a	None	None	None	O
curtain	N	curtain	None	room	None	O
and	C	and	None	None	None	O
you	Q	you	None	None	None	O
'll	V	will	None	None	None	O
find	V	find	None	None	None	O
a	D	a	None	None	None	O
large	G	large	None	None	positive	B-positiveExpression
sink	N	sink	None	bathroom	None	B-opinionTarget
and	C	and	None	None	None	O
huge	G	huge	None	None	positive	B-positiveExpression
counter	G	counter	None	None	None	B-opinionTarget
top	N	top	None	None	None	I-opinionTarget
with	P	with	None	None	None	B-positiveExpression
space	N	space	None	None	positive	I-positiveExpression
available	G	available	None	None	positive	I-positiveExpression
for	P	for	None	None	None	I-positiveExpression
any	D	any	None	None	None	I-positiveExpression
and	C	and	None	None	None	I-positiveExpression
all	D	all	None	None	None	I-positiveExpression
toiletries	N	toiletry	None	bathroom	None	I-positiveExpression
..	O	.	None	None	None	O

.of	O	.of	None	None	None	O
which	D	which	None	None	None	O
shampoo	N	shampoo	None	None	None	I-opinionTarget
,	O	,	None	None	None	O
bar	N	bar	None	restaurant	None	I-opinionTarget
soap	N	soap	None	bathroom	None	I-opinionTarget
and	C	and	None	None	None	O
bath	N	bath	None	bathroom	None	I-opinionTarget
gel	N	gel	None	None	None	I-opinionTarget
are	V	be	None	None	None	O
provided	V	provide	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

It	Q	it	None	None	None	B-opinionTarget
's	V	be	None	None	None	O
not	A	not	None	None	polarityShifter	B-negativeExpression
a	D	a	None	None	positive	I-negativeExpression
5	O	5	None	None	positive	I-negativeExpression
star	N	star	None	None	positive	I-negativeExpression
hotel	N	hotel	None	None	positive	I-negativeExpression
,	O	,	None	None	None	O
but	C	but	None	None	contrastMarker	O
you	Q	you	None	None	None	B-positiveExpression
're	V	be	None	None	None	I-positiveExpression
not	A	not	None	None	polarityShifter	I-positiveExpression
paying	V	pay	None	value_for_money	negative	I-positiveExpression
a	D	a	None	None	negative	I-positiveExpression
5	O	5	None	None	negative	I-positiveExpression
star	N	star	None	None	negative	I-positiveExpression
price	N	price	None	value_for_money	negative	I-positiveExpression
,	O	,	None	None	None	O
and	C	and	None	None	None	O
Dana	R	Dana	None	None	None	O
D	R	D	None	None	None	O
's	O	's	None	None	None	O
review	N	review	None	None	None	O
notwithstanding	A	notwithstanding	None	None	None	O
,	O	,	None	None	None	O
this	D	this	None	None	None	O
hotel	N	hotel	None	None	None	O
has	V	have	None	None	None	O
been	V	be	None	None	None	O
open	G	open	None	None	None	O
for	P	for	None	None	None	O
more	G	more	None	None	None	O
than	P	than	None	None	None	O
6	O	6	None	None	None	O
years	N	year	None	None	None	O
and	C	and	None	None	None	O
my	Q	my	None	None	None	O
wife	N	wife	None	None	None	O
and	C	and	None	None	None	O
I	Q	I	None	None	None	O
have	V	have	None	None	None	O
stayed	V	stay	None	None	None	O
here	A	here	None	None	None	O
multiple	G	multiple	None	None	None	O
times	N	time	None	None	None	O
during	P	during	None	None	None	O
that	D	that	None	None	None	O
time	N	time	None	None	None	O
and	C	and	None	None	None	O
we	Q	we	None	None	None	B-opinionHolder
keep	V	keep	None	None	positive	B-positiveExpression
coming	V	come	None	None	positive	I-positiveExpression
back	A	back	None	None	positive	I-positiveExpression
..	O	.	None	None	None	O

.It	O	.It	None	None	None	O
's	V	be	None	None	None	O
true	G	true	None	None	None	O
,	O	,	None	None	None	O
no	D	no	None	None	polarityShifter	B-negativeExpression
AC	R	AC	organization	None	positive	I-negativeExpression
but	C	but	None	None	contrastMarker	O
a	D	a	None	None	None	B-opinionTarget
fan	N	fan	None	room	None	I-opinionTarget
is	V	be	None	None	None	O
always	A	always	None	None	positive	B-positiveExpression
available	G	available	None	None	positive	I-positiveExpression
to	O	to	None	None	None	I-positiveExpression
help	V	help	None	staff	None	I-positiveExpression
mitigate	V	mitigate	None	None	None	I-positiveExpression
any	D	any	None	None	None	I-positiveExpression
mid	G	mid	None	None	None	I-positiveExpression
-summer	O	-summer	None	None	None	I-positiveExpression
heat	N	heat	None	None	None	I-positiveExpression
wave	N	wave	None	None	None	I-positiveExpression
while	P	while	None	None	None	O
you	Q	you	None	None	None	O
're	V	be	None	None	None	O
visiting	V	visit	None	None	None	O
the	D	the	None	None	None	O
city	N	city	None	None	None	O
.	O	.	None	None	None	O

PS	R	PS	None	None	None	O
-If	O	-If	None	None	None	O
you	Q	you	None	None	None	O
want	V	want	None	None	None	O
to	O	to	None	None	None	O
enjoy	V	enjoy	None	None	None	O
an	D	an	None	None	None	O
excellent	G	excellent	None	None	positive	B-positiveExpression
meal	N	meal	None	restaurant	None	B-opinionTarget
try	V	try	None	None	None	O
Casa	R	Casa	person	None	None	O
Peru	R	Peru	person	None	None	O
just	A	just	None	None	None	O
a	D	a	None	None	None	O
couple	N	couple	None	None	None	O
of	P	of	None	None	None	O
blocks	N	block	None	location	None	O
away	A	away	None	None	None	O
,	O	,	None	None	None	O
open	V	open	None	None	None	O
late	A	late	None	None	None	O
and	C	and	None	None	None	O
always	A	always	None	None	None	O
good	G	good	None	None	positive	B-positiveExpression
food	N	food	None	restaurant	None	B-opinionTarget
,	O	,	None	None	None	O
not	A	not	None	None	polarityShifter	I-negativeExpression
cheap	G	cheap	None	value_for_money	positive	B-negativeExpression
but	C	but	None	None	contrastMarker	O
worth	G	worth	None	None	positive	B-positiveExpression
the	D	the	None	None	None	I-positiveExpression
extra	G	extra	None	None	None	I-positiveExpression
dinero	O	dinero	None	None	None	I-positiveExpression
..	O	.	None	None	None	O

I	Q	I	None	None	None	O
stay	V	stay	None	None	None	O
in	P	in	None	None	None	O
Amsterdam	R	Amsterdam	location	None	None	O
multiple	G	multiple	None	None	None	O
times	N	time	None	None	None	O
a	D	a	None	None	None	O
year	N	year	None	None	None	O
and	C	and	None	None	None	O
this	D	this	None	None	None	B-opinionTarget
is	V	be	None	None	None	O
by	P	by	None	None	intensifier	B-positiveExpression
far	A	far	None	None	intensifier	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
best	G	good	None	None	positive	I-positiveExpression
hotel	N	hotel	None	None	None	I-positiveExpression
I	Q	I	None	None	None	B-opinionHolder
have	V	have	None	None	None	O
stayed	V	stay	None	None	None	O
in	O	in	None	None	None	O
.	O	.	None	None	None	O

I	Q	I	None	None	None	B-opinionHolder
loved	V	love	None	None	positive	B-positiveExpression
having	V	have	None	None	None	O
refrigerated	V	refrigerate	None	None	None	B-opinionTarget
breakfast	N	breakfast	None	breakfast	None	I-opinionTarget
foods	N	food	None	restaurant	None	I-opinionTarget
(juice	N	juice	None	breakfast	None	O
,	O	,	None	None	None	O
milk	N	milk	None	breakfast	None	O
,	O	,	None	None	None	O
meat	N	meat	None	restaurant	None	O
,	O	,	None	None	None	O
cheese	N	cheese	None	breakfast	None	O
)	O	)	None	None	None	O
delivered	V	deliver	None	None	None	O
the	D	the	None	None	None	O
day	N	day	None	None	None	O
before	A	before	None	None	None	O
and	C	and	None	None	None	O
then	A	then	None	None	None	O
waking	V	wake	None	None	None	O
up	O	up	None	None	None	O
to	O	to	None	None	None	O
a	D	a	None	None	None	O
bread	N	bread	None	breakfast	None	O
basket	N	basket	None	None	None	O
every	D	every	None	None	None	O
morning	N	morning	None	None	None	O
.	O	.	None	None	None	O

There	O	there	None	None	None	O
's	V	be	None	None	None	O
free	G	free	None	value_for_money	positive	B-positiveExpression
wireless	N	wireless	None	internet	None	B-opinionTarget
,	O	,	None	None	None	O
very	A	very	None	None	intensifier	B-positiveExpression
comfortable	G	comfortable	None	sleeping_comfort	positive	I-positiveExpression
beds	N	bed	None	sleeping_comfort	None	B-opinionTarget
,	O	,	None	None	None	O
really	A	really	None	None	intensifier	B-positiveExpression
cool	G	cool	None	None	positive	I-positiveExpression
decor	N	decor	None	None	None	B-opinionTarget
(very	A	very	None	None	intensifier	B-positiveExpression
big	G	big	None	None	positive	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
high	G	high	None	None	positive	I-positiveExpression
-ceilings	O	-ceilings	None	None	None	I-opinionTarget
,	O	,	None	None	None	O
hard	G	hard	None	None	positive	B-positiveExpression
wood	N	wood	None	None	positive	I-positiveExpression
floors	N	floor	None	None	None	I-opinionTarget
)	O	)	None	None	None	O
,	O	,	None	None	None	O
and	C	and	None	None	None	O
one	O	one	None	None	None	B-positiveExpression
of	P	of	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
hippest	G	hip	None	None	positive	I-positiveExpression
bars	N	bar	None	restaurant	None	B-opinionTarget
in	P	in	None	None	None	B-positiveExpression
town	N	town	None	None	None	I-positiveExpression
right	N	right	None	location	positive	B-positiveExpression
downstairs	N	downstairs	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

It	Q	it	None	None	None	I-negativeExpression
's	V	be	None	None	None	I-negativeExpression
a	D	a	None	None	weakener	B-negativeExpression
bit	N	bit	None	None	weakener	I-negativeExpression
loud	A	loud	None	noise	negative	I-negativeExpression
at	P	at	None	None	None	I-negativeExpression
night	N	night	None	None	None	I-negativeExpression
so	P	so	None	None	None	O
I	Q	I	None	None	None	O
'd	V	will	None	None	None	O
recommend	V	recommend	None	None	None	O
asking	V	ask	None	None	None	O
for	P	for	None	None	None	O
a	D	a	None	None	None	O
rear	G	rear	None	None	None	O
room	N	room	None	room	None	O
.	O	.	None	None	None	O

The	D	the	None	None	None	B-opinionTarget
staff	N	staff	None	staff	None	I-opinionTarget
is	V	be	None	None	None	O
also	A	also	None	None	None	O
very	A	very	None	None	intensifier	B-positiveExpression
accommodating	V	accommodate	None	None	positive	I-positiveExpression
to	O	to	None	None	None	I-positiveExpression
early	G	early	None	None	None	I-positiveExpression
arrivals	N	arrival	None	staff	None	I-positiveExpression
.	O	.	None	None	None	O

I	Q	I	None	None	None	I-opinionHolder
stayed	V	stay	None	None	None	O
there	A	there	None	None	None	O
for	P	for	None	None	None	O
a	D	a	None	None	None	O
night	N	night	None	None	None	O
and	C	and	None	None	None	O
here	A	here	None	None	opinionMarker	O
is	V	be	None	None	opinionMarker	O
my	Q	my	None	None	opinionMarker	O
observation	N	observation	None	None	opinionMarker	O
;	O	;	None	None	None	O
Positive	O	Positive	None	None	positive	B-positiveExpression
:	O	:	None	None	None	O
Great	R	Great	None	None	positive	I-positiveExpression
Location	R	Location	None	None	None	B-opinionTarget
/	O	/	None	None	None	O
Nicely	R	Nicely	None	None	positive	B-positiveExpression
decorated	V	decorate	None	None	positive	I-positiveExpression
rooms	N	room	None	room	None	B-opinionTarget
/	O	/	None	None	None	O
Very	G	Very	None	None	intensifier	B-positiveExpression
well	A	well	None	None	positive	I-positiveExpression
equipped	V	equip	None	None	positive	I-positiveExpression
for	P	for	None	None	None	I-positiveExpression
a	D	a	None	None	None	I-positiveExpression
B	R	B	None	None	None	I-positiveExpression
&B	O	&B	None	None	None	I-positiveExpression
/	O	/	None	None	None	O
Basket	R	Basket	None	None	None	B-positiveExpression
of	P	of	None	None	None	I-positiveExpression
fresh	G	fresh	None	cleanliness	positive	I-positiveExpression
bread	N	bread	None	breakfast	None	I-positiveExpression
in	P	in	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
morningNegative	O	morningNegative	None	None	None	I-positiveExpression
:Steep	O	:Steep	None	None	negative	B-negativeExpression
and	C	and	None	None	None	O
long	G	long	None	None	negative	B-negativeExpression
staircase	N	staircase	None	None	None	B-opinionTarget
therefore	A	therefore	None	None	None	O
not	A	not	None	None	polarityShifter	B-negativeExpression
recommended	V	recommend	None	None	positive	I-negativeExpression
for	P	for	None	None	None	I-negativeExpression
senior	G	senior	None	None	None	I-negativeExpression
citizens	N	citizen	None	None	None	I-negativeExpression
or	C	or	None	None	None	I-negativeExpression
those	D	those	None	None	None	I-negativeExpression
with	P	with	None	None	None	I-negativeExpression
knee	N	knee	None	None	None	I-negativeExpression
problem	N	problem	None	None	None	I-negativeExpression
/	O	/	None	None	None	O
No	R	No	None	None	polarityShifter	B-negativeExpression
A	R	A	None	None	positive	I-negativeExpression
/C	R	C	None	None	positive	I-negativeExpression
so	A	so	None	None	None	B-negativeExpression
can	V	can	None	None	None	I-negativeExpression
be	V	be	None	None	None	I-negativeExpression
warm	G	warm	None	None	negative	I-negativeExpression
during	P	during	None	None	None	I-negativeExpression
summer	N	summer	None	None	None	I-negativeExpression
time	N	time	None	None	None	I-negativeExpression
/	O	/	None	None	None	O
Since	P	since	None	None	None	O
located	V	locate	None	location	None	B-negativeExpression
in	P	in	None	None	None	I-negativeExpression
a	D	a	None	None	None	I-negativeExpression
very	A	very	None	None	intensifier	I-negativeExpression
busy	G	busy	None	None	negative	I-negativeExpression
part	N	part	None	None	None	I-negativeExpression
of	P	of	None	None	None	I-negativeExpression
the	D	the	None	None	None	I-negativeExpression
city	N	city	None	None	None	I-negativeExpression
it	Q	it	None	None	None	B-negativeExpression
can	V	can	None	None	None	I-negativeExpression
be	V	be	None	None	None	I-negativeExpression
noisy	G	noisy	None	noise	negative	I-negativeExpression
but	C	but	None	None	contrastMarker	O
they	Q	they	None	None	None	B-opinionTarget
provide	V	provide	None	None	None	I-positiveExpression
earplugs	N	earplug	None	None	None	I-positiveExpression
for	P	for	None	None	None	I-positiveExpression
you	Q	you	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

Kamertip	O	Kamertip	None	None	None	O
:	O	:	None	None	None	O
Ask	V	ask	None	None	None	O
for	P	for	None	None	None	O
the	D	the	None	None	None	O
rooms	N	room	None	room	None	O
facing	V	face	None	None	None	O
the	D	the	None	None	None	O
back	G	back	None	None	None	O
street	N	street	None	None	None	O
.	O	.	None	None	None	O

A	D	a	None	None	None	B-positiveExpression
great	G	great	None	None	positive	I-positiveExpression
base	N	base	None	None	None	I-positiveExpression
for	P	for	None	None	None	I-positiveExpression
a	D	a	None	None	None	I-positiveExpression
stay	N	stay	None	None	None	I-positiveExpression
in	P	in	None	None	None	I-positiveExpression
Amsterdam	R	Amsterdam	location	None	None	I-positiveExpression
.	O	.	None	None	None	O

Definitely	A	definitely	None	None	intensifier	B-positiveExpression
feels	V	feel	None	None	opinionMarker	I-positiveExpression
like	P	like	None	None	opinionMarker	I-positiveExpression
having	V	have	None	None	None	I-positiveExpression
your	Q	your	None	None	None	I-positiveExpression
own	G	own	None	None	None	I-positiveExpression
place	N	place	None	location	None	I-positiveExpression
to	O	to	None	None	None	I-positiveExpression
stay	V	stay	None	None	None	I-positiveExpression
with	P	with	None	None	None	B-positiveExpression
the	D	the	None	None	None	I-positiveExpression
advantages	N	advantage	None	None	positive	I-positiveExpression
of	P	of	None	None	None	I-positiveExpression
both	C	both	None	None	None	I-positiveExpression
a	D	a	None	None	None	I-positiveExpression
hotel	N	hotel	None	None	None	I-positiveExpression
(they	Q	they	None	None	None	I-opinionTarget
come	V	come	None	None	None	I-positiveExpression
clean	V	clean	None	cleanliness	positive	I-positiveExpression
and	C	and	None	None	None	I-positiveExpression
make	V	make	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
bed	N	bed	None	sleeping_comfort	None	I-positiveExpression
etc	N	etc	None	None	None	I-positiveExpression
,	O	,	None	None	None	I-positiveExpression
yay	O	yay	None	None	positive	I-negativeExpression
)	O	)	None	None	None	I-positiveExpression
with	P	with	None	None	None	I-positiveExpression
self	N	self	None	None	None	I-positiveExpression
catering	N	catering	None	restaurant	None	I-positiveExpression
.	O	.	None	None	None	O

Location	N	location	None	location	None	B-opinionTarget
is	V	be	None	None	None	O
good	G	good	None	None	positive	B-positiveExpression
,	O	,	None	None	None	O
just	A	just	None	None	None	B-positiveExpression
far	A	far	None	None	positive	I-positiveExpression
enough	A	enough	None	None	positive	I-positiveExpression
away	A	away	None	None	None	I-positiveExpression
from	P	from	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
centre	N	centre	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

It	Q	it	None	None	None	B-positiveExpression
's	V	be	None	None	None	I-positiveExpression
a	D	a	None	None	None	I-positiveExpression
pleasant	G	pleasant	None	None	positive	I-positiveExpression
15	O	@card@	None	None	positive	I-positiveExpression
minutes	N	minute	None	None	positive	I-positiveExpression
walk	V	walk	None	None	positive	I-opinionTarget
into	P	into	None	None	None	I-opinionTarget
De	R	De	person	None	None	I-opinionTarget
Dam	R	Dam	person	None	None	I-opinionTarget
,	O	,	None	None	None	O
either	C	either	None	None	None	O
along	P	along	None	None	None	O
the	D	the	None	None	None	O
canals	N	canal	None	location	None	O
or	C	or	None	None	None	O
down	A	down	None	None	None	O
a	D	a	None	None	None	O
great	G	great	None	None	positive	B-positiveExpression
shopping	N	shopping	None	facilities	None	B-opinionTarget
street	N	street	None	None	None	I-opinionTarget
.	O	.	None	None	None	O

And	C	and	None	None	None	O
round	V	round	None	None	positive	B-positiveExpression
the	D	the	None	None	positive	I-positiveExpression
corner	N	corner	None	location	positive	I-positiveExpression
from	P	from	None	None	None	I-positiveExpression
Leidesplein	O	Leidesplein	location	None	None	I-positiveExpression
.	O	.	None	None	None	O

I	Q	I	None	None	None	I-opinionHolder
stayed	V	stay	None	None	None	O
in	P	in	None	None	None	O
the	D	the	None	None	None	O
first	G	first	None	None	None	O
floor	N	floor	None	None	None	O
front	N	front	None	location	None	O
room	N	room	None	room	None	O
(with	P	with	None	None	None	O
the	D	the	None	None	None	B-opinionTarget
balcony	N	balcony	None	facilities	None	I-opinionTarget
,	O	,	None	None	None	O
which	D	which	None	None	None	O
was	V	be	None	None	None	O
great	G	great	None	None	positive	B-positiveExpression
)	O	)	None	None	None	O
and	C	and	None	None	None	O
didn	O	didn	None	None	polarityShifter	B-positiveExpression
't	O	't	None	None	polarityShifter	I-positiveExpression
have	V	have	None	None	None	I-positiveExpression
any	D	any	None	None	None	I-positiveExpression
problems	N	problem	None	None	negative	I-positiveExpression
with	P	with	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
noise	N	noise	None	noise	negative	I-positiveExpression
from	P	from	None	None	None	I-positiveExpression
the	D	the	None	None	None	I-positiveExpression
bar	N	bar	None	restaurant	None	I-positiveExpression
others	N	other	None	None	None	B-opinionTarget
have	V	have	None	None	None	I-opinionTarget
mentioned	V	mention	None	None	None	I-opinionTarget
after	P	after	None	None	None	O
I	Q	I	None	None	None	O
used	V	use	None	None	None	O
the	D	the	None	None	None	O
earplugs	N	earplug	None	None	None	O
.	O	.	None	None	None	O

The	D	the	None	None	weakener	B-opinionTarget
only	G	only	None	None	weakener	I-opinionTarget
thing	N	thing	None	None	weakener	I-opinionTarget
that	P	that	None	None	None	O
I	Q	I	None	None	None	B-opinionHolder
felt	V	feel	None	None	opinionMarker	O
let	V	let	None	None	negative	B-negativeExpression
the	D	the	None	None	None	I-opinionTarget
place	N	place	None	location	None	I-opinionTarget
down	A	down	None	None	negative	I-negativeExpression
was	V	be	None	None	None	O
,	O	,	None	None	None	O
as	P	as	None	None	None	O
someone	N	someone	None	None	None	O
else	A	else	None	None	None	O
mentioned	V	mention	None	None	None	O
,	O	,	None	None	None	O
the	D	the	None	None	None	B-opinionTarget
towels	N	towel	None	bathroom	None	I-opinionTarget
.	O	.	None	None	None	O

I	Q	I	None	None	None	I-opinionHolder
know	V	know	None	None	None	O
it	Q	it	None	None	None	I-opinionTarget
sounds	V	sound	None	noise	None	O
petty	G	petty	None	None	negative	I-negativeExpression
but	C	but	None	None	contrastMarker	O
this	D	this	None	None	None	B-opinionTarget
place	N	place	None	location	None	I-opinionTarget
has	V	have	None	None	None	O
been	V	be	None	None	None	O
extensively	A	extensively	None	None	intensifier	B-positiveExpression
refurbished	V	refurbish	None	None	positive	I-positiveExpression
,	O	,	None	None	None	O
and	C	and	None	None	None	O
is	V	be	None	None	None	O
not	A	not	None	None	polarityShifter	B-negativeExpression
a	D	a	None	None	negative	I-negativeExpression
budget	N	budget	None	value_for_money	negative	I-negativeExpression
option	N	option	None	None	negative	I-negativeExpression
anymore	A	anymore	None	None	None	O
with	P	with	None	None	None	O
the	D	the	None	None	None	B-opinionTarget
average	G	average	None	None	None	I-opinionTarget
price	N	price	None	value_for_money	None	I-opinionTarget
being	V	be	None	None	None	O
around	P	around	None	None	None	B-negativeExpression
100	O	@card@	None	None	None	I-negativeExpression
euros	O	euros	None	None	None	I-negativeExpression
a	D	a	None	None	None	I-negativeExpression
night	N	night	None	None	None	I-negativeExpression
but	C	but	None	None	contrastMarker	O
the	D	the	None	None	None	B-opinionTarget
towels	N	towel	None	bathroom	None	I-opinionTarget
are	V	be	None	None	None	O
straight	A	straight	None	None	None	B-negativeExpression
out	A	out	None	None	None	I-negativeExpression
of	P	of	None	None	None	I-negativeExpression
a	D	a	None	None	None	I-negativeExpression
hostel	N	hostel	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Thin	G	thin	None	None	negative	B-negativeExpression
,	O	,	None	None	None	O
cheap	G	cheap	None	value_for_money	negative	B-negativeExpression
things	N	thing	None	None	None	B-opinionTarget
that	D	that	None	None	None	I-opinionTarget
turn	V	turn	None	None	None	B-negativeExpression
into	P	into	None	None	None	I-negativeExpression
rags	N	rag	None	None	negative	I-negativeExpression
as	A	as	None	None	None	I-negativeExpression
soon	A	soon	None	None	None	I-negativeExpression
as	P	as	None	None	None	I-negativeExpression
they	Q	they	None	None	None	I-negativeExpression
're	V	be	None	None	None	I-negativeExpression
damp	G	damp	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

A	D	a	None	None	None	B-negativeExpression
shame	N	shame	None	None	negative	I-negativeExpression
.	O	.	None	None	None	O

I	Q	I	None	None	None	B-opinionHolder
went	V	go	None	None	None	O
to	O	to	None	None	None	O
the	D	the	None	None	None	B-opinionTarget
place	N	place	None	location	None	I-opinionTarget
and	C	and	None	None	None	O
very	A	very	None	None	intensifier	B-negativeExpression
disappointed	V	disappoint	None	None	negative	I-negativeExpression
it	Q	it	None	None	None	B-opinionTarget
's	V	be	None	None	None	B-negativeExpression
not	A	not	None	None	polarityShifter	I-negativeExpression
a	D	a	None	None	None	I-negativeExpression
hotel	N	hotel	None	None	positive	I-negativeExpression
but	C	but	None	None	contrastMarker	O
a	D	a	None	None	None	O
dark	G	dark	None	None	negative	B-negativeExpression
and	C	and	None	None	None	O
nasty	G	nasty	None	None	negative	B-negativeExpression
.	O	.	None	None	None	O

sharp	G	sharp	None	None	negative	B-negativeExpression
and	C	and	None	None	None	O
comfortable	G	comfortable	None	sleeping_comfort	positive	B-positiveExpression
steps	N	step	None	None	None	B-opinionTarget
.	O	.	None	None	None	O

There	O	there	None	None	None	B-opinionTarget
is	V	be	None	None	None	O
no	D	no	None	None	polarityShifter	B-negativeExpression
AC	R	AC	organization	None	positive	I-negativeExpression
and	C	and	None	None	None	O
was	V	be	None	None	None	O
very	A	very	None	None	intensifier	B-negativeExpression
hot	G	hot	None	None	negative	I-negativeExpression
.	O	.	None	None	None	O

I	Q	I	None	None	None	B-opinionHolder
left	V	leave	None	None	negative	B-negativeExpression
immediately	A	immediately	None	None	intensifier	I-negativeExpression
.	O	.	None	None	None	O

Do	V	do	None	None	positive	B-negativeExpression
not	A	not	None	None	polarityShifter	I-negativeExpression
