!	O	!	None	None	intensifier	I-negativeExpression

ontbjt	O	ontbjt	None	None	None	B-opinionTarget
zit	V	zitten	None	None	None	O
niet	A	niet	None	None	polarityShifter	B-negativeExpression
in	P	in	None	None	positive	I-negativeExpression
de	D	de	None	None	positive	I-negativeExpression
kamerprijs	O	kamerprijs	None	value_for_money	positive	I-negativeExpression
en	C	en	None	None	None	O
is	V	zijn	None	None	None	B-negativeExpression
dan	A	dan	None	None	None	I-negativeExpression
ook	A	ook	None	None	None	I-negativeExpression
véél	O	véél	None	None	intensifier	I-negativeExpression
te	O	te	None	None	negative	I-negativeExpression
duur	N	duur	None	value_for_money	negative	I-negativeExpression
om	C	om	None	None	None	I-negativeExpression
er	Q	er	None	None	None	I-negativeExpression
bij	A	bij	None	None	None	I-negativeExpression
te	O	te	None	None	None	I-negativeExpression
nemen	V	nemen	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

als	C	als	None	None	None	B-negativeExpression
er	Q	er	None	None	None	I-negativeExpression
iemand	Q	iemand	None	None	None	I-negativeExpression
door	P	door	None	None	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
gang	N	gang	None	None	None	I-negativeExpression
liep	V	lopen	None	None	None	I-negativeExpression
was	V	wezen|zijn	None	None	None	I-negativeExpression
het	Q	het	None	None	None	I-negativeExpression
alsof	C	alsof	None	None	None	I-negativeExpression
die	D	die	None	None	None	I-negativeExpression
persoon	N	persoon	None	None	None	I-negativeExpression
in	P	in	None	None	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
kamer	N	kamer	None	room	None	I-negativeExpression
liep	V	lopen	None	None	None	I-negativeExpression
echt	G	echt	None	None	intensifier	I-negativeExpression
veel	O	veel	None	None	intensifier	I-negativeExpression
nacht	N	nacht	None	None	negative	I-negativeExpression
en	C	en	None	None	negative	I-negativeExpression
dag	N	dag	None	None	negative	I-negativeExpression
lawaai	N	lawaai	None	noise	negative	I-negativeExpression
.	O	.	None	None	None	O

parkeren	V	parkeren	None	parking	None	B-opinionTarget
is	V	zijn	None	None	None	O
er	Q	er	None	None	None	O
ook	A	ook	None	None	None	O
nogal	A	nogal	None	None	intensifier	B-negativeExpression
duur	N	duur	None	value_for_money	negative	I-negativeExpression
maar	A	maar	None	None	contrastMarker	I-negativeExpression
dat	C	dat	None	None	weakener	I-negativeExpression
heb	V	hebben	None	None	weakener	I-negativeExpression
je	Q	je	None	None	weakener	I-negativeExpression
als	C	als	None	None	weakener	I-negativeExpression
je	Q	je	None	None	weakener	I-negativeExpression
naar	P	naar	None	None	weakener	I-negativeExpression
deze	D	deze	None	None	weakener	I-negativeExpression
steden	N	stad|stede	None	None	weakener	I-negativeExpression
gaat	V	gaan	None	None	weakener	I-negativeExpression
.	O	.	None	None	None	O

Ik	Q	ik	None	None	None	O
vroeg	V	vragen	None	None	None	O
om	C	om	None	None	None	O
rustig	G	rustig	None	None	None	O
.	O	.	None	None	None	O

En	C	en	None	None	None	O
ik	Q	ik	None	None	None	O
kreeg	V	krijgen	None	None	None	O
voor	P	voor	None	None	None	O
onze	D	ons	None	None	None	O
gast	N	gast	None	staff	None	O
ook	A	ook	None	None	None	O
een	D	een	None	None	None	O
rustige	G	rustig	None	None	positive	B-positiveExpression
kamer	N	kamer	None	room	None	B-opinionTarget
.	O	.	None	None	None	O

Zo	A	zo	None	None	None	O
vertelde	V	vertellen	None	None	None	O
hij	Q	hij	None	None	None	O
.	O	.	None	None	None	O

Eenvoudig	G	eenvoudig	None	None	positive	B-positiveExpression
,	O	,	None	None	None	I-positiveExpression
schoon	G	schoon	None	cleanliness	positive	I-positiveExpression
en	C	en	None	None	None	I-positiveExpression
rustig	G	rustig	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

Totdat	C	totdat	None	None	contrastMarker	O
op	P	op	None	None	None	I-negativeExpression
één	D	één	None	None	None	I-negativeExpression
van	P	van	None	None	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
4	O	@card@	None	None	None	I-negativeExpression
nachten	N	nacht	None	None	None	I-negativeExpression
een	D	een	None	None	None	I-negativeExpression
naburige	G	naburig	None	None	None	I-negativeExpression
kamer	N	kamer	None	room	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
hele	G	heel	None	None	None	I-negativeExpression
nacht	N	nacht	None	None	None	I-negativeExpression
(	O	(	None	None	None	O
zo	A	zo	None	None	None	O
leek	V	lijken	None	None	None	O
het	Q	het	None	None	None	O
hem	Q	hem	None	None	None	I-opinionHolder
)	O	)	None	None	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
tv	N	tv	None	facilities	None	I-negativeExpression
aan	A	aan	None	None	None	I-negativeExpression
had	V	hebben	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Weg	A	weg	None	None	polarityShifter	B-negativeExpression
goed	G	goed	None	None	positive	I-negativeExpression
gevoelen	V	gevoelen	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Prettig	G	prettig	None	None	positive	B-positiveExpression
hotel	N	hotel	None	None	None	B-opinionTarget
,	O	,	None	None	None	O
goed	G	goed	None	None	positive	I-positiveExpression
personeel	N	personeel	None	staff	None	B-opinionTarget
.	O	.	None	None	None	O

Ideaal	G	ideaal	None	None	positive	B-positiveExpression
dat	C	dat	None	None	None	I-positiveExpression
je	Q	je	None	None	None	I-positiveExpression
er	Q	er	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
koffers	N	koffer	None	None	None	I-positiveExpression
ook	A	ook	None	None	None	I-positiveExpression
voor	A	voor	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
incheck	V	inchecken	None	staff	None	I-positiveExpression
al	A	al	None	None	None	I-positiveExpression
kunt	V	kunnen	None	None	None	I-positiveExpression
stallen	V	stallen	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

We	Q	we	None	None	None	O
hadden	V	hebben	None	None	None	O
een	D	een	None	None	None	O
kleine	G	klein	None	None	negative	I-negativeExpression
kamer	N	kamer	None	room	None	I-opinionTarget
geboekt	V	boeken	None	None	None	O
,	O	,	None	None	None	O
maar	C	maar	None	None	contrastMarker	O
deze	D	deze	None	None	None	B-opinionTarget
was	N	was	None	None	None	B-positiveExpression
ook	A	ook	None	None	None	I-positiveExpression
van	P	van	None	None	positive	I-positiveExpression
alle	D	alle	None	None	positive	I-positiveExpression
gemakken	N	gemak	None	None	positive	I-positiveExpression
voorzien	V	voorzien	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

Ligging	N	ligging	None	location	None	B-opinionTarget
ook	A	ook	None	None	None	O
goed	G	goed	None	None	positive	B-positiveExpression
,	O	,	None	None	None	I-positiveExpression
ideaal	G	ideaal	None	None	positive	I-positiveExpression
om	C	om	None	None	None	I-positiveExpression
naar	P	naar	None	None	None	I-positiveExpression
Amsterdam	R	Amsterdam	location	None	None	I-positiveExpression
te	O	te	None	None	None	I-positiveExpression
gaan	V	gaan	None	None	None	I-positiveExpression
en	C	en	None	None	None	I-positiveExpression
bij	P	bij	None	None	None	I-positiveExpression
een	D	een	None	None	None	I-positiveExpression
P	O	P	misc	None	None	I-positiveExpression
+R	O	+R	None	None	None	I-positiveExpression
te	O	te	None	None	None	I-positiveExpression
parkeren	V	parkeren	None	parking	None	I-positiveExpression
en	C	en	None	None	None	I-positiveExpression
vervolgens	A	vervolgens	None	None	None	I-positiveExpression
met	P	met	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
metro	N	metro	None	location	None	I-positiveExpression
en	C	en	None	None	None	I-positiveExpression
tram	N	tram	None	location	None	I-positiveExpression
richting	P	richting	None	None	None	I-positiveExpression
Vondelpark	O	Vondelpark	None	None	None	I-positiveExpression
te	O	te	None	None	None	I-positiveExpression
gaan	V	gaan	None	None	None	I-positiveExpression
en	C	en	None	None	None	I-positiveExpression
dan	C	dan	None	None	None	I-positiveExpression
nog	A	nog	None	None	None	I-positiveExpression
een	D	een	None	None	None	I-positiveExpression
klein	G	klein	None	None	positive	I-positiveExpression
stukje	N	stuk	None	None	positive	I-positiveExpression
lopen	V	lopen	None	None	None	I-positiveExpression
!	O	!	None	None	intensifier	I-positiveExpression

Qua	P	qua	None	None	None	O
ligging	N	ligging	None	location	None	B-opinionTarget
ideaal	G	ideaal	None	None	positive	B-positiveExpression
maar	C	maar	None	None	contrastMarker	O
voor	P	voor	None	None	None	B-opinionTarget
de	D	de	None	None	None	I-opinionTarget
rest	N	rest	None	None	None	I-opinionTarget
geen	D	geen	None	None	polarityShifter	B-negativeExpression
goed	G	goed	None	None	positive	I-negativeExpression
woord	N	woord	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Ontvangst	N	ontvangst	None	staff	None	B-opinionTarget
was	V	wezen|zijn	None	None	None	O
onder	P	onder	None	None	negative	B-negativeExpression
de	D	de	None	None	negative	I-negativeExpression
maat	N	maat	None	None	negative	I-negativeExpression
,	O	,	None	None	None	O
er	Q	er	None	None	None	B-negativeExpression
werd	V	worden	None	None	None	I-negativeExpression
niet	A	niet	None	None	negative	I-negativeExpression
eens	A	eens	None	None	negative	I-negativeExpression
verteld	V	vertellen	None	None	None	I-negativeExpression
wanneer	C	wanneer	None	None	None	I-negativeExpression
het	D	het	None	None	None	I-negativeExpression
ontbijt	N	ontbijt	None	restaurant	None	I-negativeExpression
was	V	wezen|zijn	None	None	None	I-negativeExpression
,	O	,	None	None	None	I-negativeExpression
en	C	en	None	None	None	I-negativeExpression
waar	Q	waar	None	None	None	I-negativeExpression
dat	Q	dat	None	None	None	I-negativeExpression
konden	V	kunnen	None	None	None	I-negativeExpression
we	Q	we	None	None	None	I-negativeExpression
de	D	de	None	None	None	I-negativeExpression
volgende	G	volgend	None	None	None	I-negativeExpression
dag	N	dag	None	None	None	I-negativeExpression
vragen	V	vragen	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

De	D	de	None	None	None	B-opinionTarget
kamer	N	kamer	None	room	None	I-opinionTarget
was	V	wezen|zijn	None	None	None	O
klein	G	klein	None	None	negative	B-negativeExpression
,	O	,	None	None	None	I-negativeExpression
muf	G	muf	None	None	negative	I-negativeExpression
en	C	en	None	None	None	I-negativeExpression
totaal	G	totaal	None	None	intensifier	I-negativeExpression
gedateerd	V	dateren	None	None	negative	I-negativeExpression
.	O	.	None	None	None	O

Bed	N	bed	None	sleeping_comfort	None	B-opinionTarget
was	V	wezen|zijn	None	None	None	O
helemaal	A	helemaal	None	None	intensifier	B-negativeExpression
doorlegen	O	doorlegen	None	None	negative	I-negativeExpression
.	O	.	None	None	None	O

Ik	Q	ik	None	None	None	B-opinionHolder
werd	V	worden	None	None	None	B-negativeExpression
wakker	G	wakker	None	sleeping_comfort	None	I-negativeExpression
met	P	met	None	None	None	I-negativeExpression
enorme	G	enorm	None	None	intensifier	I-negativeExpression
rugpijn	N	rugpijn	None	sleeping_comfort	negative	I-negativeExpression
.	O	.	None	None	None	O

Ik	Q	ik	None	None	None	B-negativeExpression
boek	V	boeken	None	None	None	I-negativeExpression
niet	A	niet	None	None	None	I-negativeExpression
voor	P	voor	None	None	None	I-negativeExpression
niks	Q	niks	None	None	None	I-negativeExpression
in	P	in	None	None	None	I-negativeExpression
een	D	een	None	None	None	I-negativeExpression
4sterren	O	4sterren	misc	None	None	I-negativeExpression
hotel	N	hotel	None	None	None	I-negativeExpression
,	O	,	None	None	None	O
dit	Q	dit	None	None	None	B-opinionTarget
is	V	zijn	None	None	None	B-negativeExpression
niet	A	niet	None	None	polarityShifter	I-negativeExpression
4	O	@card@	None	None	positive	I-negativeExpression
sterren	N	ster	None	None	positive	I-negativeExpression
waard	G	waard	None	None	positive	I-negativeExpression
.	O	.	None	None	None	O

Zeer	G	zeer	None	None	intensifier	B-positiveExpression
vriendelijk	G	vriendelijk	None	staff	positive	I-positiveExpression
personeel	N	personeel	None	staff	None	B-opinionTarget
.	O	.	None	None	None	O

Sommige	D	sommige	None	None	None	B-opinionTarget
kamers	N	kamer	None	room	None	I-opinionTarget
mogen	V	mogen	None	None	None	B-negativeExpression
wel	A	wel	None	None	contrastMarker	O
een	D	een	None	None	None	B-negativeExpression
opknapbeurt	N	opknapbeurt	None	None	negative	I-negativeExpression
.	O	.	None	None	None	O

Al	A	al	None	None	None	O
bij	P	bij	None	None	None	O
al	A	al	None	None	None	O
is	V	zijn	None	None	None	O
het	Q	het	None	None	None	B-opinionTarget
een	D	een	None	None	None	B-positiveExpression
aanrader	N	aanrader	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

Ligt	V	liggen	None	None	None	B-positiveExpression
heel	A	heel	None	None	intensifier	I-positiveExpression
centraal	G	centraal	None	location	positive	I-positiveExpression
,	O	,	None	None	None	O
midden	A	midden	None	None	None	B-positiveExpression
in	P	in	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
stad	N	stad	None	location	None	I-positiveExpression
.	O	.	None	None	None	O

Mooie	G	mooi	None	None	positive	B-positiveExpression
suite	N	suite	None	room	None	B-opinionTarget
met	P	met	None	None	None	B-positiveExpression
bubbelbad	N	bubbelbad	None	bathroom	positive	I-positiveExpression
gekregen	V	krijgen	None	None	None	O
!	O	!	None	None	intensifier	O

Vriendelijk	G	vriendelijk	None	staff	positive	B-positiveExpression
personeel	N	personeel	None	staff	None	B-opinionTarget
aan	P	aan	None	None	None	I-opinionTarget
de	D	de	None	None	None	I-opinionTarget
balie	N	balie	None	staff	None	I-opinionTarget
.	O	.	None	None	None	O

Late	G	laat	None	None	None	B-opinionTarget
uitcheck	O	uitcheck	None	None	None	I-opinionTarget
op	P	op	None	None	None	I-opinionTarget
zondag	R	zondag	None	None	None	I-opinionTarget
is	V	zijn	None	None	None	O
fijn	G	fijn	None	None	positive	B-positiveExpression
,	O	,	None	None	None	O
kun	O	kun	None	None	None	I-positiveExpression
je	Q	je	None	None	None	I-positiveExpression
alles	Q	alles	None	None	None	I-positiveExpression
op	P	op	None	None	None	I-positiveExpression
het	D	het	None	None	None	I-positiveExpression
gemak	N	gemak	None	None	positive	B-positiveExpression
doen	V	doen	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

Het	D	het	None	None	None	B-opinionTarget
ontbijt	N	ontbijt	None	restaurant	None	I-opinionTarget
was	V	wezen|zijn	None	None	None	O
goed	G	goed	None	None	positive	B-positiveExpression
maar	C	maar	None	None	contrastMarker	O
minder	G	min	None	None	negative	B-negativeExpression
dan	C	dan	None	None	None	I-negativeExpression
in	P	in	None	None	None	I-negativeExpression
andere	G	ander	None	None	None	I-negativeExpression
NH	O	NH	misc	None	None	I-negativeExpression
-hotels	O	-hotels	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Voor	P	voor	None	None	None	O
een	D	een	None	None	None	O
meerdaagse	O	meerdaagse	None	None	None	O
beurs	G	beurs	None	None	None	O
hadden	V	hebben	None	None	None	O
wij	Q	wij	None	None	None	O
dit	D	dit	None	None	None	O
hotel	N	hotel	None	None	None	O
geboekt	V	boeken	None	None	None	O
.	O	.	None	None	None	O

De	D	de	None	None	None	O
centrale	G	centraal	None	location	positive	B-positiveExpression
ligging	N	ligging	None	location	None	B-opinionTarget
en	C	en	None	None	None	O
goede	G	goed	None	None	positive	B-positiveExpression
openbaar	G	openbaar	None	None	None	B-opinionTarget
vervoersverbindingen	O	vervoersverbindingen	None	None	None	I-opinionTarget
maakten	V	maken	None	None	None	O
het	Q	het	None	None	None	B-opinionTarget
de	D	de	None	None	None	O
ideale	G	ideaal	None	None	positive	B-positiveExpression
uitvalsbasis	N	uitvalsbasis	None	location	None	I-positiveExpression
.	O	.	None	None	None	O

Het	D	het	None	None	None	B-opinionTarget
personeel	N	personeel	None	staff	None	I-opinionTarget
in	P	in	None	None	None	I-opinionTarget
de	D	de	None	None	None	I-opinionTarget
bar	G	bar	None	facilities	None	I-opinionTarget
/restaurant	O	/restaurant	None	None	None	I-opinionTarget
is	V	zijn	None	None	None	O
geweldig	G	geweldig	None	None	positive	B-positiveExpression
!	O	!	None	None	intensifier	I-positiveExpression

Ze	Q	ze	None	None	None	B-opinionTarget
doen	V	doen	None	None	None	B-positiveExpression
hun	D	hun	None	None	None	I-positiveExpression
uiterste	G	uiterst	None	None	intensifier	I-positiveExpression
best	N	best	None	None	positive	I-positiveExpression
om	C	om	None	None	None	I-positiveExpression
het	Q	het	None	None	None	I-positiveExpression
je	Q	je	None	None	None	I-positiveExpression
helemaal	A	helemaal	None	None	intensifier	I-positiveExpression
naar	P	naar	None	None	positive	I-positiveExpression
de	D	de	None	None	positive	I-positiveExpression
zin	N	zin	None	None	positive	I-positiveExpression
te	O	te	None	None	None	I-positiveExpression
maken	V	maken	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

Het	Q	het	None	None	None	B-negativeExpression
was	V	wezen|zijn	None	None	None	I-negativeExpression
nog	A	nog	None	None	None	I-negativeExpression
te	O	te	None	None	intensifier	I-negativeExpression
koud	G	koud	None	None	positive	I-negativeExpression
om	C	om	None	None	None	I-negativeExpression
buiten	A	buiten	None	None	None	I-negativeExpression
te	O	te	None	None	None	I-negativeExpression
zitten	V	zitten	None	None	None	I-negativeExpression
,	O	,	None	None	None	O
maar	C	maar	None	None	contrastMarker	O
dat	Q	dat	None	None	None	B-positiveExpression
moet	V	moeten	None	None	None	I-positiveExpression
in	P	in	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
zomer	N	zomer	None	None	None	I-positiveExpression
echt	N	echt	None	None	intensifier	I-positiveExpression
genieten	V	genieten	None	None	positive	I-positiveExpression
zijn	V	zijn	None	None	None	I-positiveExpression
zo	A	zo	None	None	intensifier	I-positiveExpression
dicht	G	dicht	None	None	positive	I-positiveExpression
bij	P	bij	None	None	positive	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
Munt	N	munt	organization	None	None	I-positiveExpression
.	O	.	None	None	None	O

De	D	de	None	None	None	B-opinionTarget
kamers	N	kamer	None	room	None	I-opinionTarget
waren	V	wezen|zijn	None	None	None	O
ruim	G	ruim	None	None	positive	B-positiveExpression
en	C	en	None	None	None	O
voorzien	V	voorzien	None	None	None	B-positiveExpression
van	P	van	None	None	None	I-positiveExpression
alles	Q	alles	None	None	None	I-positiveExpression
wat	Q	wat	None	None	None	I-positiveExpression
je	Q	je	None	None	None	I-positiveExpression
bij	P	bij	None	None	None	I-positiveExpression
een	D	een	None	None	None	I-positiveExpression
4	O	@card@	None	None	None	I-positiveExpression
sterren	N	ster	None	None	None	I-positiveExpression
hotel	N	hotel	None	None	None	I-positiveExpression
mag	V	mogen	None	None	None	I-positiveExpression
verwachten	V	verwachten	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

zeer	G	zeer	None	None	intensifier	B-positiveExpression
aan	A	aan	None	None	positive	I-positiveExpression
te	O	te	None	None	positive	I-positiveExpression
bevelen	V	bevelen	None	None	positive	I-positiveExpression
heel	G	heel	None	None	intensifier	B-positiveExpression
vriendelijk	G	vriendelijk	None	staff	positive	I-positiveExpression
personeel	N	personeel	None	staff	None	B-opinionTarget
goed	G	goed	None	None	positive	B-positiveExpression
gelegen	V	liggen	None	None	positive	I-positiveExpression
restaurant	N	restaurant	None	restaurant	None	B-opinionTarget
met	P	met	None	None	None	B-positiveExpression
klasse	N	klasse	None	None	positive	I-positiveExpression
en	C	en	None	None	None	O
een	D	een	None	None	None	O
zeer	G	zeer	None	None	intensifier	B-positiveExpression
te	O	te	None	None	positive	I-positiveExpression
waarderen	V	waarderen	None	None	positive	I-positiveExpression
ontbijtbuffet	O	ontbijtbuffet	None	restaurant	None	B-opinionTarget
gewoon	G	gewoon	None	None	None	B-positiveExpression
top	N	top	None	None	positive	I-positiveExpression
wij	Q	wij	None	None	None	B-opinionHolder
hebben	V	hebben	None	None	None	B-positiveExpression
er	Q	er	None	None	None	I-positiveExpression
erg	A	erg	None	None	intensifier	I-positiveExpression
van	P	van	None	None	None	I-positiveExpression
genoten	V	genieten	None	None	positive	I-positiveExpression
van	P	van	None	None	None	O
ons	D	ons	None	None	None	B-opinionTarget
weekendje	O	weekendje	None	None	None	I-opinionTarget
uit	P	uit	None	None	None	I-opinionTarget
het	Q	het	None	None	None	B-opinionTarget
is	V	zijn	None	None	None	O
zeker	G	zeker	None	None	intensifier	B-positiveExpression
een	D	een	None	None	None	I-positiveExpression
meerwaarde	N	meerwaarde	None	None	positive	I-positiveExpression
voor	P	voor	None	None	None	I-positiveExpression
amsterdam	O	amsterdam	None	None	None	I-positiveExpression
.	O	.	None	None	None	O

Modern	G	modern	None	None	positive	B-positiveExpression
en	C	en	None	None	None	O
zeer	G	zeer	None	None	intensifier	B-positiveExpression
net	G	net	None	cleanliness	positive	I-positiveExpression
hotel	N	hotel	None	None	None	B-opinionTarget
op	P	op	None	None	None	B-positiveExpression
fietsafstand	O	fietsafstand	None	location	positive	I-positiveExpression
(hotel	N	hotel	None	None	None	I-opinionTarget
verhuurt	V	verhuren	None	None	None	I-positiveExpression
prima	G	prima	None	None	positive	I-positiveExpression
fietsen	V	fietsen	None	facilities	None	I-positiveExpression
)	O	)	None	None	None	I-positiveExpression
van	P	van	None	None	None	I-positiveExpression
het	D	het	None	None	None	I-positiveExpression
centrum	N	centrum	None	location	None	I-positiveExpression
.	O	.	None	None	None	O

Parkeergelegenheid	N	parkeergelegenheid	None	parking	None	B-opinionTarget
voldoende	G	voldoende	None	None	positive	B-positiveExpression
(In	O	In	None	None	None	B-positiveExpression
het	D	het	None	None	None	I-positiveExpression
weekend	N	weekend	None	None	None	I-positiveExpression
parkeer	V	parkeren	None	parking	None	I-positiveExpression
je	Q	je	None	None	None	I-positiveExpression
overigens	A	overigens	None	None	None	I-positiveExpression
gratis	G	gratis	None	value_for_money	positive	I-positiveExpression
om	C	om	None	None	None	I-positiveExpression
de	D	de	None	None	None	I-positiveExpression
hoek	N	hoek	None	location	None	I-positiveExpression
van	P	van	None	None	None	I-positiveExpression
het	D	het	None	None	None	I-positiveExpression
hotel	N	hotel	None	None	None	I-positiveExpression
)	O	)	None	None	None	O
.	O	.	None	None	None	O

Gastvrije	G	gastvrij	None	staff	positive	B-positiveExpression
ontvangst	N	ontvangst	None	staff	None	B-positiveExpression
door	P	door	None	None	None	O
vriendelijke	G	vriendelijk	None	staff	positive	B-positiveExpression
medewerkers	N	medewerker	None	staff	None	B-opinionTarget
.	O	.	None	None	None	O

Concirge	O	Concirge	None	None	None	B-opinionTarget
aanwezig	G	aanwezig	None	None	positive	B-positiveExpression
en	C	en	None	None	None	O
zeer	G	zeer	None	None	intensifier	B-positiveExpression
behulpzaam	G	behulpzaam	None	staff	positive	I-positiveExpression
.	O	.	None	None	None	O

Ontbijt	N	ontbijt	None	restaurant	None	B-opinionTarget
netjes	G	net|netjes	None	None	positive	B-positiveExpression
,	O	,	None	None	None	O
smakelijk	G	smakelijk	None	restaurant	positive	B-positiveExpression
en	C	en	None	None	None	O
uitgebreid	V	uitbreiden	None	None	positive	B-positiveExpression
.	O	.	None	None	None	O

Stille	G	stil	None	noise	positive	B-positiveExpression
prima	G	prima	None	None	positive	B-positiveExpression
kamers	N	kamer	None	room	None	B-opinionTarget
.	O	.	None	None	None	O

Al	A	al	None	None	None	I-positiveExpression
met	P	met	None	None	None	I-positiveExpression
al	A	al	None	None	None	I-positiveExpression
zeker	G	zeker	None	None	intensifier	B-positiveExpression
voor	P	voor	None	None	positive	I-positiveExpression
herhaling	N	herhaling	None	None	positive	I-positiveExpression
vatbaar	G	vatbaar	None	None	positive	I-positiveExpression
.	O	.	None	None	None	O

Omdat	C	omdat	None	None	None	O
mijn	D	mijn	None	None	None	O
vlucht	N	vlucht	None	None	None	O
geannuleerd	V	annuleren	None	None	None	O
werd	V	worden	None	None	None	O
,	O	,	None	None	None	O
moest	V	moeten	None	None	None	O
ik	Q	ik	None	None	None	O
de	D	de	None	None	None	O
nacht	N	nacht	None	None	None	O
in	P	in	None	None	None	O
een	D	een	None	None	None	O
hotel	N	hotel	None	None	None	O
overnachten	V	overnachten	None	None	None	O
.	O	.	None	None	None	O

Helaas	A	helaas	None	None	negative	B-negativeExpression
werd	V	worden	None	None	None	O
dit	Q	dit	None	None	None	O
voor	P	voor	None	None	None	O
mij	Q	mij	None	None	None	B-opinionHolder
Novotel	O	Novotel	misc	None	None	B-opinionTarget
.	O	.	None	None	None	O

Het	D	het	None	None	None	B-opinionTarget
hotel	N	hotel	None	None	None	I-opinionTarget
zelf	Q	zelf	None	None	None	I-opinionTarget
is	V	zijn	None	None	None	O
redelijk	G	redelijk	None	None	positive	B-positiveExpression
,	O	,	None	None	None	O
gewoon	G	gewoon	None	None	weakener	B-positiveExpression
standaard	N	standaard	None	room	positive	I-positiveExpression
,	O	,	None	None	None	O
maar	C	maar	None	None	contrastMarker	O
de	D	de	None	None	None	B-opinionTarget
mensen	N	mens	None	None	None	I-opinionTarget
die	Q	die	None	None	None	I-opinionTarget
op	P	op	None	None	None	I-opinionTarget
dat	D	dat	None	None	None	I-opinionTarget
moment	N	moment	None	None	None	I-opinionTarget
bij	P	bij	None	None	None	I-opinionTarget
de	D	de	None	None	None	I-opinionTarget
receptie	N	receptie	None	staff	None	I-opinionTarget
werken	N	werk	None	None	None	I-opinionTarget
,	O	,	None	None	None	O
waren	V	wezen|zijn	None	None	None	O
erg	A	erg	None	None	intensifier	B-negativeExpression
onvriendelijk	G	onvriendelijk	None	staff	negative	I-negativeExpression
en	C	en	None	None	None	O
onbehulpzaam	O	onbehulpzaam	None	None	negative	B-negativeExpression
.	O	.	None	None	None	O

Ze	Q	ze	None	None	None	B-opinionTarget
kwamen	V	komen	None	None	positive	B-negativeExpression
ook	A	ook	None	None	None	I-negativeExpression
hun	D	hun	None	None	None	I-negativeExpression
afspraken	N	afspraak	None	None	positive	I-negativeExpression
niet	A	niet	None	None	polarityShifter	I-negativeExpression
na	A	na	None	None	positive	I-negativeExpression
en	C	en	None	None	None	O
gaven	N	gave	None	None	None	B-negativeExpression
verkeerde	G	verkeerd	None	None	negative	I-negativeExpression
informatie	N	informatie	None	None	None	I-negativeExpression
.	O	.	None	None	None	O

Voorbeelden	N	voorbeeld	None	None	None	O
;	O	;	None	None	None	O
-er	O	-er	None	None	None	O
werd	V	worden	None	None	None	O
gezegd	V	zeggen	None	None	None	O
dat	C	dat	None	None	None	O
er	Q	er	None	None	None	O
een	D	een	None	None	None	O
bericht	N	bericht	None	None	None	O
op	P	op	None	None	None	O
mijn	D	mijn	None	None	None	O
televisie	N	televisie	None	facilities	None	O
zou	V	zullen	None	None	None	O
worden	V	worden	None	None	None	O
achtergelaten	V	achterlaten	None	None	None	O
over	P	over	None	None	None	O
mijn	D	mijn	None	None	None	O
reis	N	reis	None	None	None	O
de	D	de	None	None	None	O
volgende	N	volgende	None	None	None	O
mogen	V	mogen	None	None	None	O
half	G	half	None	None	None	O
5	O	@card@	None	None	None	O
naar	P	naar	None	None	None	O
het	D	het	None	None	None	O
vliegveld	N	vliegveld	None	location	None	O
.	O	.	None	None	None	O

Dit	Q	dit	None	None	None	B-negativeExpression
gebeurde	V	gebeuren	None	None	None	I-negativeExpression
niet	A	niet	None	None	None	I-negativeExpression
.	O	.	None	None	None	I-negativeExpression

Toen	C	toen	None	None	None	O
ik	Q	ik	None	None	None	O
de	D	de	None	None	None	O
volgende	G	volgend	None	None	None	O
ochtend	N	ochtend	None	None	None	O
om	P	om	None	None	None	O
4	O	@card@	None	None	None	O
uur	N	uur	None	None	None	O
opstond	V	opstaan	None	sleeping_comfort	None	O
en	C	en	None	None	None	O
naar	P	naar	None	None	None	O
de	D	de	None	None	None	O
receptie	N	receptie	None	staff	None	O
belde	V	bellen	None	None	None	O
over	P	over	None	None	None	O
